english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
guess,～を推測する,動,,Unit 7,Read＆Think,98,important,JHS,2,Blue Sky English Course 2
netball,ネットボール,名,,Unit 7,Read＆Think,98,,JHS,2,Blue Sky English Course 2
football,サッカー[英]，アメリカンフットボール[米],名,,Unit 7,Read＆Think,98,important,JHS,2,Blue Sky English Course 2
dribble,ドリブルする,動,,Unit 7,Read＆Think,99,,JHS,2,Blue Sky English Course 2
court,(スポーツ競技の)コート,名,,Unit 7,Read＆Think,99,,JHS,2,Blue Sky English Course 2
both,両方の～とも,形,,Unit 7,Read＆Think,99,important,JHS,2,Blue Sky English Course 2
both A and B,AとBの両方とも,連,,Unit 7,Read＆Think,99,,JHS,2,Blue Sky English Course 2
differ,ちがう，異なる,動,,Unit 7,Read＆Think,99,,JHS,2,Blue Sky English Course 2
differ from ～  to ～,～によってちがう,連,,Unit 7,Read＆Think,99,,JHS,2,Blue Sky English Course 2
May I help you?,いらっしゃいませ[何かご用でしょうか]。,連,,Let’s Talk 7,,102,,JHS,2,Blue Sky English Course 2
jacket,上着，ジャケット,名,,Let’s Talk 7,,102,important,JHS,2,Blue Sky English Course 2
try ～ on,～を試着する,連,,Let’s Talk 7,,102,,JHS,2,Blue Sky English Course 2
coat,コート,名,,Let’s Talk 7,,102,important,JHS,2,Blue Sky English Course 2
sweater,セーター,名,,Let’s Talk 7,,102,,JHS,2,Blue Sky English Course 2
Sao Paulo,サンパウロ,名,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
love,～が大好きである,動,,Unit 8,Part 1,104,important,JHS,2,Blue Sky English Course 2
loved,[loveの過去形・過去分詞形],動,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
Portuguese,ポルトガル語,名,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
spoken,[speakの過去分詞形],動,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
more and more ～  ,ますます多くの～,連,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
photo,写真 [=photograph],名,,Unit 8,Part 1,104,important,JHS,2,Blue Sky English Course 2
taken,[takeの過去分詞形],動,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
calligraphy,書道,名,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
written,[writeの過去分詞形],動,,Unit 8,Part 1,104,,JHS,2,Blue Sky English Course 2
castle,城,名,,Unit 8,Part 1,105,,JHS,2,Blue Sky English Course 2
build,～を建てる，造る,動,,Unit 8,Part 1,105,important,JHS,2,Blue Sky English Course 2
built,[buildの過去形・過去分詞形],動,,Unit 8,Part 1,105,,JHS,2,Blue Sky English Course 2
tourist,旅行者,名,,Unit 8,Part 1,105,,JHS,2,Blue Sky English Course 2
tourists,[touristの複数形],名,,Unit 8,Part 1,105,,JHS,2,Blue Sky English Course 2
Spanish,スペイン語,名,,Unit 8,Part 1,105,,JHS,2,Blue Sky English Course 2
Mexico,メキシコ,名,,Unit 8,Part 1,105,,JHS,2,Blue Sky English Course 2
work for ～  ,～に勤めている,連,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
Morocco,モロッコ,名,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
deal,扱う,動,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
deals,[主語が3人称・単数で現在のときのdealの形],動,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
deal with ～  ,～を扱う,連,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
various,いろいろな,形,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
goods,品物,名,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
such as ～,～のような,連,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
lamp,ランプ,名,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
lamps,[lampの複数形],名,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
Internet,インターネット,名,,Unit 8,Part 2,106,important,JHS,2,Blue Sky English Course 2
generally,一般に,副,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
Arabic,アラビア語,名,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
widely,広く,副,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
car,車，自動車,名,,Unit 8,Part 2,106,important,JHS,2,Blue Sky English Course 2
electric,電気で動く,形,,Unit 8,Part 2,106,,JHS,2,Blue Sky English Course 2
deliver,～を配達する,動,,Unit 8,Part 2,107,,JHS,2,Blue Sky English Course 2
stamp,切手,名,,Unit 8,Part 2,107,,JHS,2,Blue Sky English Course 2
stamps,[stampの複数形],名,,Unit 8,Part 2,107,,JHS,2,Blue Sky English Course 2
tour guide,ツアーガイド,名,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
Rome,ローマ,名,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
ruin,遺跡,名,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
ruins,[ruinの複数形],名,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
ancient,古代の,形,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
seen,[seeの過去分詞形],動,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
attract,～を引きつける,動,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
attracted,[attractの過去形・過去分詞形],動,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
be attracted to ～  ,～に引きつけられる,連,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
Italian,イタリア語,名,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
back,もとのところへ,副,,Unit 8,Part 3,108,important,JHS,2,Blue Sky English Course 2
come back,もどって来る,連,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
Kenya,ケニア,名,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
photographer,カメラマン,名,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
wild,野生の,形,,Unit 8,Part 3,108,,JHS,2,Blue Sky English Course 2
publish,～を出版する,動,,Unit 8,Part 3,109,,JHS,2,Blue Sky English Course 2
repair,～を修理する,動,,Unit 8,Part 3,109,,JHS,2,Blue Sky English Course 2
raincoat,レインコート,名,,Unit 8,Part 3,109,,JHS,2,Blue Sky English Course 2
raincoats,[raincoatの複数形],名,,Unit 8,Part 3,109,,JHS,2,Blue Sky English Course 2
interviewer,インタビューする人,名,,Unit 8,Read＆Think,110,important,JHS,2,Blue Sky English Course 2
interview,インタビュー,名,,Unit 8,Read＆Think,110,important,JHS,2,Blue Sky English Course 2
help (to) ～,～するのを手助けする,連,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
Dr.,[医者の名前の前につけて] ～医師,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
protect,～を守る[保護する],動,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
Maasai Mara,マサイマラ(国立保護区),名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
first of all,まず最初に,連,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
fell,[fallの過去形],動,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
fall in love with ～  ,～に恋をする,連,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
Africa,アフリカ,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
at first,最初は,連,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
volunteer,ボランティア,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
vet,獣医,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
vets,[vetの複数形],名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
kill,～を殺す,動,,Unit 8,Read＆Think,110,important,JHS,2,Blue Sky English Course 2
killed,[killの過去形・過去分詞形],動,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
ivory,象牙,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
poacher,密猟者,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
poachers,[poacherの複数形],名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
sold,[sellの過去形・過去分詞形],動,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
price,値段,名,,Unit 8,Read＆Think,110,important,JHS,2,Blue Sky English Course 2
need to ～  ,～する必要がある,連,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
poaching,密猟,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
illegal,違法の,形,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
trade,貿易，取引,名,,Unit 8,Read＆Think,110,,JHS,2,Blue Sky English Course 2
train,～を訓練する,動,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
sniff,～のにおいをかぐ,動,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
sniff out ～  ,～のにおいをかぎつける,連,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
even if ～  ,たとえ～であっても,連,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
hide,～を隠す,動,,Unit 8,Read＆Think,111,important,JHS,2,Blue Sky English Course 2
track,～をたどる,動,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
tracking,[trackのing形],動,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
smell,におい,名,,Unit 8,Read＆Think,111,important,JHS,2,Blue Sky English Course 2
role,役割,名,,Unit 8,Read＆Think,111,important,JHS,2,Blue Sky English Course 2
message,メッセージ,名,,Unit 8,Read＆Think,111,important,JHS,2,Blue Sky English Course 2
ornament,装飾品,名,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
ornaments,[ornamentの複数形],名,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
pleasure,喜び,名,,Unit 8,Read＆Think,111,important,JHS,2,Blue Sky English Course 2
My pleasure.,どういたしまして。,連,,Unit 8,Read＆Think,111,,JHS,2,Blue Sky English Course 2
Premier League,プレミアリーグ [イギリスのサッカーのトップリーグ],名,,Unit 8,Express Yourself,112,,JHS,2,Blue Sky English Course 2
fairy,よう精,名,,Let’s Listen 3 ,,117,important,JHS,2,Blue Sky English Course 2
lady,女性，淑女,名,,Let’s Listen 3 ,,117,important,JHS,2,Blue Sky English Course 2
ladies,[ladyの複数形],名,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
gentleman,男性，紳士,名,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
gentlemen,[gentlemanの複数形],名,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
few,[a few ～で] 少しの～,形,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
a few ～,少しの～,連,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
sharp,ちょうど [時刻を表す語のあとで],副,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
invite,～を招待する,動,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
be invite to ～,～に招待される,連,,Let’s Listen 3 ,,117,,JHS,2,Blue Sky English Course 2
better,より(もっと),副,,Project 3,,118,important,JHS,2,Blue Sky English Course 2
hike,ハイキングをする,動,,Project 3,,118,,JHS,2,Blue Sky English Course 2
hiking,[hikeのing形],動,,Project 3,,118,,JHS,2,Blue Sky English Course 2
noisy,さわがしい,形,,Project 3,,119,,JHS,2,Blue Sky English Course 2
hmm,ふーん,間,,Let’s Read,,120,,JHS,2,Blue Sky English Course 2
manager,園長,名,,Let’s Read,,120,,JHS,2,Blue Sky English Course 2
sit,座る,動,,Let’s Read,,120,important,JHS,2,Blue Sky English Course 2
sit down,座る,連,,Let’s Read,,120,,JHS,2,Blue Sky English Course 2
kid,子ども,名,,Let’s Read,,120,important,JHS,2,Blue Sky English Course 2
kids,[kidの複数形],名,,Let’s Read,,120,,JHS,2,Blue Sky English Course 2
besides,それに,副,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
condition,条件,名,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
conditions,[conditionの複数形],名,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
working conditions,労働条件,名,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
fine,かまわない,形,,Let’s Read,,121,important,JHS,2,Blue Sky English Course 2
physical,肉体の,形,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
hang,ぶらつく,動,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
hang out,ぶらぶらと時間を過ごす,連,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
cage,おり,名,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
nap,昼寝,名,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
all you want,好きなだけ,連,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
get off work,仕事を終える,連,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
close,(店・施設が)閉まる,動,,Let’s Read,,121,important,JHS,2,Blue Sky English Course 2
closes,[主語が3人称・単数で現在のときのcloseの形],動,,Let’s Read,,121,,JHS,2,Blue Sky English Course 2
pay,～に…を支払う,動,,Let’s Read,,121,important,JHS,2,Blue Sky English Course 2
put ～ on,～を着る,連,,Let’s Read,,122,,JHS,2,Blue Sky English Course 2
What about ～?,～はどうしますか,連,,Let’s Read,,122,,JHS,2,Blue Sky English Course 2
alive,生きている,形,,Let’s Read,,122,,JHS,2,Blue Sky English Course 2
dead,死んだ,形,,Let’s Read,,122,,JHS,2,Blue Sky English Course 2
won’t,[will notの短縮形],,,Let’s Read,,122,,JHS,2,Blue Sky English Course 2
fly,飛ぶ,動,,Let’s Read,,122,important,JHS,2,Blue Sky English Course 2
fried,油であげた,形,,Let’s Read,,122,,JHS,2,Blue Sky English Course 2
be quiet,静かにする,連,,Let’s Read,,122,,JHS,2,Blue Sky English Course 2
scared,おびえた,形,,Let’s Read,,123,,JHS,2,Blue Sky English Course 2
be scared of ～,～におびえている,連,,Let’s Read,,123,,JHS,2,Blue Sky English Course 2
real,本物の,形,,Let’s Read,,123,important,JHS,2,Blue Sky English Course 2
hey,やあ,間,,Let’s Read,,123,,JHS,2,Blue Sky English Course 2
mom,お母さん,名,,Let’s Read,,123,important,JHS,2,Blue Sky English Course 2
meat,肉,名,,Let’s Read,,123,important,JHS,2,Blue Sky English Course 2
yeah,そうね,間,,Let’s Read,,123,,JHS,2,Blue Sky English Course 2
weird,奇妙な,形,,Let’s Read,,123,,JHS,2,Blue Sky English Course 2
ran,[runの過去形],動,,Let’s Read,,123,,JHS,2,Blue Sky English Course 2
run away,逃げる,連,,Let’s Read,,123,,JHS,2,Blue Sky English Course 2
announcement,アナウンス,名,,Let’s Read,,124,,JHS,2,Blue Sky English Course 2
lady,女性，淑女,名,,Let’s Read,,124,important,JHS,2,Blue Sky English Course 2
ladies,[ladyの複数形],名,,Let’s Read,,124,,JHS,2,Blue Sky English Course 2
gentleman,男性，紳士,名,,Let’s Read,,124,,JHS,2,Blue Sky English Course 2
gentlemen,[gentlemanの複数形],名,,Let’s Read,,124,,JHS,2,Blue Sky English Course 2
showtime,ショータイム,名,,Let’s Read,,124,,JHS,2,Blue Sky English Course 2
hear about ～,～について聞く,連,,Let’s Read,,124,,JHS,2,Blue Sky English Course 2
Thank you for ～ing.,～してくれてありがとう。,連,,Let’s Read,,124,,JHS,2,Blue Sky English Course 2
No way!,冗談じゃない！,連,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
enough,十分に,副,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
hurt,けがをした,形,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
get hurt,けがをする,連,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
aaah,あー,間,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
close,すぐ近くに,副,,Let’s Read,,125,important,JHS,2,Blue Sky English Course 2
closer,[closeの比較級],副,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
whisper,ささやく,動,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
whispered,[whisperの過去形],動,,Let’s Read,,125,,JHS,2,Blue Sky English Course 2
