english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
flight attendant,客室乗務員,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
baseball player,野球選手,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
mountaineer,登山家,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
now,今,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
future,未来、将来,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
actor,役者、俳優,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
voice actor,声優,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
idol,アイドル,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
musician,音楽家、ミュージシャン,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
businessperson,実業家、ビジネスパーソン,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
president,社長,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
cartoonist,マンガ家,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
designer,デザイナー,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
carpenter,大工,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
patissier,パティシエ,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
dentist,歯科医,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
pharmacist,薬剤師,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
florist,生花店員,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
bus driver,バス運転手、バスドライバー,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
game programmer,ゲームプログラマー,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
lawyer,法律家,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
reporter,レポーター,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
kindergarten teacher,幼稚園教諭,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
nursery school teacher,保育士,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
soccer player,サッカー選手,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
figure skater,フィギュアスケーター,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
king,王,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
queen,女王,職業,,Unit 8,Who is your hero?,34,es_word,ES,6,New Horizon Elementary 6
Asia,,Map of the World,,Unit 1,This is me!,2,es_word,ES,6,New Horizon Elementary 6
Europe,,Map of the World,,Unit 1,This is me!,2,es_word,ES,6,New Horizon Elementary 6
Africa,,Map of the World,,Unit 1,This is me!,2,es_word,ES,6,New Horizon Elementary 6
the U.K.,,Map of the World,,Unit 1,This is me!,2,es_word,ES,6,New Horizon Elementary 6
France,,Map of the World,,Unit 1,This is me!,2,es_word,ES,6,New Horizon Elementary 6
Egypt,,Map of the World,,Unit 1,This is me!,2,es_word,ES,6,New Horizon Elementary 6
China,,Map of the World,,Unit 1,This is me!,2,es_word,ES,6,New Horizon Elementary 6
world,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
countries,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
culture,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
North America,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
South America,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
Oceania,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
Australia,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
Japan,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
America,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
Brazil,,Map of the World,,Unit 1,This is me!,3,es_word,ES, ,New Horizon Elementary 6
north,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
east,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
south,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
west,,Map of the World,,Unit 1,This is me!,3,es_word,ES,6,New Horizon Elementary 6
Asia,,Map of the World,,Unit 4,Let's see the world.,2,es_word,ES,6,New Horizon Elementary 6
Europe,,Map of the World,,Unit 4,Let's see the world.,2,es_word,ES,6,New Horizon Elementary 6
Africa,,Map of the World,,Unit 4,Let's see the world.,2,es_word,ES,6,New Horizon Elementary 6
the U.K.,,Map of the World,,Unit 4,Let's see the world.,2,es_word,ES,6,New Horizon Elementary 6
France,,Map of the World,,Unit 4,Let's see the world.,2,es_word,ES,6,New Horizon Elementary 6
Egypt,,Map of the World,,Unit 4,Let's see the world.,2,es_word,ES,6,New Horizon Elementary 6
China,,Map of the World,,Unit 4,Let's see the world.,2,es_word,ES,6,New Horizon Elementary 6
world,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
countries,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
culture,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
North America,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
South America,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
Oceania,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
Australia,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
Japan,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
America,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
Brazil,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES, ,New Horizon Elementary 6
north,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
east,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
south,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
west,,Map of the World,,Unit 4,Let's see the world.,3,es_word,ES,6,New Horizon Elementary 6
Asia,,Map of the World,,Unit 5,Where is it from?,2,es_word,ES,6,New Horizon Elementary 6
Europe,,Map of the World,,Unit 5,Where is it from?,2,es_word,ES,6,New Horizon Elementary 6
Africa,,Map of the World,,Unit 5,Where is it from?,2,es_word,ES,6,New Horizon Elementary 6
the U.K.,,Map of the World,,Unit 5,Where is it from?,2,es_word,ES,6,New Horizon Elementary 6
France,,Map of the World,,Unit 5,Where is it from?,2,es_word,ES,6,New Horizon Elementary 6
Egypt,,Map of the World,,Unit 5,Where is it from?,2,es_word,ES,6,New Horizon Elementary 6
China,,Map of the World,,Unit 5,Where is it from?,2,es_word,ES,6,New Horizon Elementary 6
world,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
countries,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
culture,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
North America,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
South America,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
Oceania,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
Australia,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
Japan,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
America,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
Brazil,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES, ,New Horizon Elementary 6
north,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
east,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
south,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
west,,Map of the World,,Unit 5,Where is it from?,3,es_word,ES,6,New Horizon Elementary 6
fine,元気な,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
good,良い,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
great,すばらしい、すごい,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
happy,楽しい、幸せな,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
sad,悲しい,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
nervous,緊張して,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
tired,つかれた,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
sleepy,ねむい,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
busy,いそがしい,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
hungry,空腹な,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
thirsty,のどがかわいた,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
angry,怒った,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
full,おなかがいっぱいの,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
sick,病気の,気分,,Unit 1,This is me!,8,es_word,ES,6,New Horizon Elementary 6
fruit,果物,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
vegetables,野菜,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
apple,リンゴ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
banana,バナナ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
bean,豆,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
broccoli,ブロッコリー,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
cabbage,キャベツ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
carrot,ニンジン,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
cherry,サクランボ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
corn,トウモロコシ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
cucumber,キュウリ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
eggplant,ナス,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
grapes,ブドウ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
green pepper,ピーマン,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
kiwi fruit,キウイフルーツ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
lemon,レモン,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
lettuce,レタス,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
melon,メロン,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
mushroom,キノコ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
nut,ナッツ、木の実,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
onion,タマネギ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
orange,オレンジ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
peach,モモ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
pineapple,パイナップル,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
potato,ジャガイモ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
spinach,ホウレンソウ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
strawberry,イチゴ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
tomato,トマト,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
watermelon,スイカ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
celery,セロリ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
mango,マンゴー,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
olive,オリーブ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
pear,洋ナシ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
persimmon,柿,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
pumpkin,カボチャ,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
radish,ラディッシュ、ハツカダイコン,"果物,野菜",,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
meals,食事,食事,,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
breakfast,朝食,食事,,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
lunch,昼食,食事,,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
dinner,夕食,食事,,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
school lunch,給食,食事,,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
snack,おやつ,食事,,Unit 5,Where is it from?,14,es_word,ES,6,New Horizon Elementary 6
meat,肉,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
beef,牛肉,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
chicken,とり肉,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
pork,ぶた肉,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
bacon,ベーコン,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
ham,ハム,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
cheese,チーズ,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
egg,たまご,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
fish,魚,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
salmon,サケ,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
octopus,タコ,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
crab,カニ,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
shellfish,貝,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
shrimp,エビ,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
squid,イカ,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
tuna,マグロ,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
salt,塩,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
sugar,砂糖,食材,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
bitter,苦い,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
sweet,あまい,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
salty,塩からい,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
sour,すっぱい,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
spicy,からい、ぴりっとした,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
delicious,とてもおいしい,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
soft,やわらかい,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
hard,かたい,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
cold,冷たい,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
hot,熱い,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
good,良い,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
great,とても良い,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
bad,悪い、良くない,味など,,Unit 5,Where is it from?,15,es_word,ES,6,New Horizon Elementary 6
animals,動物,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
bear,クマ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
elephant,ゾウ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
tiger,トラ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
lion,ライオン,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
horse,ウマ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
zebra,シマウマ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
camel,ラクダ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
giraffe,キリン,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
gorilla,ゴリラ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
monkey,サル,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
orangutan,オランウータン,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
panda,パンダ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
koala,コアラ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
dog,イヌ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
cat,ネコ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
fox,キツネ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
rabbit,ウサギ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
mouse,ネズミ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
crocodile,ワニ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
snake,ヘビ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
frog,カエル,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
bird,鳥,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
polar bear,ホッキョクグマ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
hippo,カバ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
cow,ウシ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
pig,ブタ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
wild boar,イノシシ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
kangaroo,カンガルー,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
deer,シカ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
goat,ヤギ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
sheep,ヒツジ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
hamster,ハムスター,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
wolf,オオカミ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
bat,コウモリ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
chicken,ニワトリ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
duck,アヒル,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
hawk,タカ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
snail,カタツムリ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
iguana,イグアナ,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
dinosaur,恐竜,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
dragon,ドラゴン、竜,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
phoenix,フェニックス、不死鳥,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
unicorn,ユニコーン,動物,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
nature,自然,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
desert,砂漠,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
forest,森,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
rainforest,熱帯雨林,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
lake,湖,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
mountain,山,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
river,川,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
savanna,サバンナ,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
sea,海,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
beach,ビーチ,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
hot spring,温泉,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
island,島,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
ocean,海,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
mudflats,干潟、泥地,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
wetlands,湿地,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
oasis,オアシス,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
pond,池,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
waterfall,滝,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
tree,木,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
plant,植物,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
flower,花,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
rose,バラ,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
fire,火,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
ice,氷,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
rock,岩,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
sky,空,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
cloud,雲,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
rain,雨,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
snow,雪,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
rainbow,虹,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
thunder,雷,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
aurora,オーロラ,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
sun,太陽,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
moon,月,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
star,星,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
space,宇宙,自然,,Unit 6,Save the animals.,16,es_word,ES,6,New Horizon Elementary 6
sea animals,海の生き物,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
whale,クジラ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
dolphin,イルカ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
penguin,ペンギン,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
sea turtle,ウミガメ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
fish,魚,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
shark,サメ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
crab,カニ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
jellyfish,クラゲ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
sea otter,ラッコ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
tuna,マグロ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
eel,ウナギ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
octopus,タコ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
squid,イカ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
shrimp,エビ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
shellfish,貝,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
coral,サンゴ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
starfish,ヒトデ,海の生き物,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
bugs,虫,虫,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
ant,アリ,虫,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
beetle,カブトムシ,虫,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
stag beetle,クワガタムシ,虫,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
butterfly,チョウ,虫,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
dragonfly,トンボ,虫,,Unit 6,Save the animals.,17,es_word,ES,6,New Horizon Elementary 6
