english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
volleyball,バレーボール,スポーツ,Welcome to the volleyball team.  (p.100),Lesson 8,,46,es_word,ES,6,Junior Sunshine 6
volunteer day,ボランティア 活動の日,学校生活,,Lesson 9,,53,es_word,ES,6,Junior Sunshine 6
was,"～でした（am, isの過去形）",その他,It was nice.  (p.28),Lesson 6,,28,es_word,ES,6,Junior Sunshine 6
wash,洗う,動作,wash the dishes  (p.9),Lesson 2,,9,es_word,ES,6,Junior Sunshine 6
watch,見る,動作,watch TV  (p.8),Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
watermelon,スイカ,飲食物 ,I want to eat watermelon.  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
we,わたしたちは,人と身体,We are friends.  (p.4),Lesson 1,,4,es_word,ES,6,Junior Sunshine 6
welcome,ようこそ,その他,Welcome to Japan.  (p.18),Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
went,行った （goの過去形）,動作,I went to the zoo.  (p.28),Lesson 6,,28,es_word,ES,6,Junior Sunshine 6
wheelchair basketball,車いすバスケットボール,スポーツ,,Project 1,,39,es_word,ES,6,Junior Sunshine 6
wheelchair tennis,車いすテニス,スポーツ,,Lesson 8,,47,es_word,ES,6,Junior Sunshine 6
why,なぜ,その他,Why?  (p.15) ,Lesson 3,,15,es_word,ES,6,Junior Sunshine 6
wig,かつら,日常生活,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
with,～といっしょに,その他,I ate lunch with my family.  (p.55),Lesson 9,,55,es_word,ES,6,Junior Sunshine 6
world,世界,その他,See the world  (p.40),Lesson 7,,40,es_word,ES,6,Junior Sunshine 6
wrestling,レスリング,スポーツ,We have wrestling in Greece.  (p.95),Lesson 8,,95,es_word,ES,6,Junior Sunshine 6
you're,= you are,その他,You're welcome.  (p.77),Project 2,,77,es_word,ES,6,Junior Sunshine 6
yourself,あなた自身,人と身体,Please take care of yourself.  (p.78),Project 2,,78,es_word,ES,6,Junior Sunshine 6
Yuna,ヨナ（女子の名）,その他,,Lesson 11,,71,es_word,ES,6,Junior Sunshine 6
zoo,動物園,町・施設・職業,I want to go to the zoo.  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
be from ～,～出身です,その他,He is from Hikone.  (p.39),Project 1,,39,es_word,ES,6,Junior Sunshine 6
enjoy ～ing,～することを楽しむ,動作,I enjoyed taking pictures.  (p.57) ,Lesson 6,,57,es_word,ES,6,Junior Sunshine 6
get up,起きる,動作,What time do you get up?  (p.6),Lesson 2,,6,es_word,ES,6,Junior Sunshine 6
go home,帰宅する,動作,,Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
go to bed,ねる,動作,,Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
go to school,登校する,動作,,Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
Long time no see.,お久しぶりです。,その他,,Project 1,,37,es_word,ES,6,Junior Sunshine 6
"No, thank you.",いいえ，結構です。,その他,,Lesson 8,,49,es_word,ES,6,Junior Sunshine 6
take a bath,ふろに入る,動作,,Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
Take care.,気をつけて。,その他,,Project 2,,76,es_word,ES,6,Junior Sunshine 6
Take care of  yourself.,お大事に。,その他,Please take care of yourself.  (p.78),Project 2,,78,es_word,ES,6,Junior Sunshine 6
take pictures,写真をとる,動作,I enjoyed taking pictures.  (p.57) ,Lesson 9,,57,es_word,ES,6,Junior Sunshine 6
Thank you for ～.,～をありがとう。,その他,Thank you for your class.  (p.78),Project 2,,78,es_word,ES,6,Junior Sunshine 6
walk my dog,犬の散歩をする,動作,,Lesson 2,,9,es_word,ES,6,Junior Sunshine 6
What do you do?,職業は何ですか。,その他,What do you do now?  (p.37),Project 1,,37,es_word,ES,6,Junior Sunshine 6
You're welcome.,どういたしまして。,その他,,Project 2,,77,es_word,ES,6,Junior Sunshine 6
