english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
encourage,~を勇気づける,動,,Tips 4 for Writing,Sports Legends,53,important,JHS,3,One World English Course 3
interviewer,インタビュアー,名,,Tips 4 for Writing,Sports Legends,53,,JHS,3,One World English Course 3
hair,髪の毛,名,,Tips 4 for Writing,Sports Legends,55,,JHS,3,One World English Course 3
tail,しっぽ,名,,Tips 4 for Writing,Sports Legends,55,,JHS,3,One World English Course 3
middle, (空間的・時間的な) 中間,名,,Lesson 5,Being True to Ourselves,56,important,JHS,3,One World English Course 3
midfielder,ミッドフィールダー,名,,Lesson 5,Being True to Ourselves,56,,JHS,3,One World English Course 3
advice,助言,名,,Lesson 5,Being True to Ourselves,57,,JHS,3,One World English Course 3
depressed,落ちこんだ,形,,Tips 5 for Reading,,58,,JHS,3,One World English Course 3
education,教育,名,,Tips 5 for Reading,,60,,JHS,3,One World English Course 3
high school,高校,名,,Tips 5 for Reading,,60,,JHS,3,One World English Course 3
jealous,"うらやんで, ねたんで",形,,Tips 5 for Reading,,60,,JHS,3,One World English Course 3
priority,優先事項,名,,Tips 5 for Reading,,62,,JHS,3,One World English Course 3
bad,不得意な,形,,Tips 5 for Reading,,63,important,JHS,3,One World English Course 3
disagree,（~と）意見を異にする,動,,Tips 5 for Reading,,63,important,JHS,3,One World English Course 3
impressed,"感動した, 感銘を受けた",形,,Tips 5 for Reading,,64,,JHS,3,One World English Course 3
travel,旅行する,動,,Tips 5 for Reading,,65,,JHS,3,One World English Course 3
additionally,さらに加えて,副,,Tips 6 for Writing,,66,,JHS,3,One World English Course 3
angry,"怒って, 腹を立てて",形,,Tips 6 for Writing,,66,,JHS,3,One World English Course 3
breathe,呼吸する,動,,Tips 6 for Writing,,66,,JHS,3,One World English Course 3
deep breath,深呼吸,名,,Tips 6 for Writing,,66,,JHS,3,One World English Course 3
reason,理由,名,,Tips 6 for Writing,,66,important,JHS,3,One World English Course 3
slow,ゆっくりとした,形,,Tips 6 for Writing,,66,,JHS,3,One World English Course 3
soft,やわらかい,形,,Tips 6 for Writing,,66,,JHS,3,One World English Course 3
stress,"ストレス, 緊張",名,,Tips 6 for Writing,,66,,JHS,3,One World English Course 3
though,~だけれども,接,,Tips 6 for Writing,,66,important,JHS,3,One World English Course 3
discussion,"討議, 討論",名,,Tips 6 for Writing,,70,important,JHS,3,One World English Course 3
labor,労働,名,,Tips 6 for Writing,,70,,JHS,3,One World English Course 3
Labor Thanksgiving Day,勤労感謝の日,名,,Tips 6 for Writing,,70,,JHS,3,One World English Course 3
related,関係がある,形,,Tips 6 for Writing,,70,important,JHS,3,One World English Course 3
child-raising,子育て,名,,Lesson 6,Why do We Have to Work?,72,,JHS,3,One World English Course 3
common,一般的な,形,,Lesson 6,Why do We Have to Work?,72,important,JHS,3,One World English Course 3
cooperate,協力する,動,,Lesson 6,Why do We Have to Work?,72,,JHS,3,One World English Course 3
housework,家事,名,,Lesson 6,Why do We Have to Work?,72,,JHS,3,One World English Course 3
Sweden,スウェーデン,名,,Lesson 6,Why do We Have to Work?,72,,JHS,3,One World English Course 3
Swedish,スウェーデンの,形,,Lesson 6,Why do We Have to Work?,72,,JHS,3,One World English Course 3
government,政府,名,,Lesson 6,Why do We Have to Work?,74,important,JHS,3,One World English Course 3
half,半分,名,,Lesson 6,Why do We Have to Work?,74,important,JHS,3,One World English Course 3
men,manの複数形,名,,Lesson 6,Why do We Have to Work?,74,important,JHS,3,One World English Course 3
overtime,時間外に,副,,Lesson 6,Why do We Have to Work?,74,,JHS,3,One World English Course 3
confirm,確認する,動,,Lesson 6,Why do We Have to Work?,75,,JHS,3,One World English Course 3
discuss,~について話し合う,動,,Lesson 6,Why do We Have to Work?,75,important,JHS,3,One World English Course 3
neither,~もまた…ない,副,,Lesson 6,Why do We Have to Work?,75,,JHS,3,One World English Course 3
work-life balance,仕事と私生活のバランス,名,,Lesson 6,Why do We Have to Work?,75,,JHS,3,One World English Course 3
boxed lunch,弁当,名,,Tips 7 for Speaking,,77,,JHS,3,One World English Course 3
feeling," (-sで) 気持ち, 感情",名,,Tips 7 for Speaking,,78,,JHS,3,One World English Course 3
debate,（問題など）を議論する,動,,Sing Along 1,Top of the World,81,important,JHS,3,One World English Course 3
doggy bag,持ち帰り袋,名,,Sing Along 1,Top of the World,81,,JHS,3,One World English Course 3
leftover,残りもの,名,,Sing Along 1,Top of the World,82,,JHS,3,One World English Course 3
decline,断る,動,,Sing Along 1,Top of the World,83,,JHS,3,One World English Course 3
issue,問題,名,,Sing Along 1,Top of the World,83,,JHS,3,One World English Course 3
perspective,視点,名,,Sing Along 1,Top of the World,83,,JHS,3,One World English Course 3
responsibility,責任,名,,Sing Along 1,Top of the World,83,,JHS,3,One World English Course 3
solution,解決策,名,,Sing Along 1,Top of the World,83,,JHS,3,One World English Course 3
spoil,腐る,動,,Sing Along 1,Top of the World,83,,JHS,3,One World English Course 3
system,システム,名,,Sing Along 1,Top of the World,83,important,JHS,3,One World English Course 3
waste,廃棄物,名,,Sing Along 1,Top of the World,83,important,JHS,3,One World English Course 3
affirmative,肯定の,形,,Lesson 7,Debating Doggy Bags,84,,JHS,3,One World English Course 3
budget,"生活費, 予算",名,,Lesson 7,Debating Doggy Bags,84,,JHS,3,One World English Course 3
loss,損失,名,,Lesson 7,Debating Doggy Bags,84,,JHS,3,One World English Course 3
lost,loseの過去分詞形,動,,Lesson 7,Debating Doggy Bags,84,,JHS,3,One World English Course 3
research,調査,名,,Lesson 7,Debating Doggy Bags,84,important,JHS,3,One World English Course 3
resolution,論題,名,,Lesson 7,Debating Doggy Bags,84,,JHS,3,One World English Course 3
speaker,話者,名,,Lesson 7,Debating Doggy Bags,84,,JHS,3,One World English Course 3
ton,トン,名,,Lesson 7,Debating Doggy Bags,84,important,JHS,3,One World English Course 3
define,~と定義する,動,,Lesson 7,Debating Doggy Bags,85,,JHS,3,One World English Course 3
discard,~を廃棄する,動,,Lesson 7,Debating Doggy Bags,85,,JHS,3,One World English Course 3
eaten,eatの過去分詞形,動,,Lesson 7,Debating Doggy Bags,85,,JHS,3,One World English Course 3
include,~を含む,動,,Lesson 7,Debating Doggy Bags,85,important,JHS,3,One World English Course 3
negative,否定の,形,,Lesson 7,Debating Doggy Bags,85,,JHS,3,One World English Course 3
prepare,~を準備する,動,,Lesson 7,Debating Doggy Bags,85,important,JHS,3,One World English Course 3
process,過程,名,,Lesson 7,Debating Doggy Bags,85,,JHS,3,One World English Course 3
side,側,名,,Lesson 7,Debating Doggy Bags,85,important,JHS,3,One World English Course 3
unused,使われていない,形,,Lesson 7,Debating Doggy Bags,85,,JHS,3,One World English Course 3
cost,費用,名,,Lesson 7,Debating Doggy Bags,86,important,JHS,3,One World English Course 3
price,価格,名,,Lesson 7,Debating Doggy Bags,86,important,JHS,3,One World English Course 3
provide,~を提供する,動,,Lesson 7,Debating Doggy Bags,86,,JHS,3,One World English Course 3
strongly,強く,副,,Lesson 7,Debating Doggy Bags,86,,JHS,3,One World English Course 3
allow,~を許可する,動,,Lesson 7,Debating Doggy Bags,88,,JHS,3,One World English Course 3
bacteria,"バクテリア, 細菌",名,,Lesson 7,Debating Doggy Bags,88,,JHS,3,One World English Course 3
centigrade,（温度が）セ氏の,形,,Lesson 7,Debating Doggy Bags,88,,JHS,3,One World English Course 3
extra,余分に,副,,Lesson 7,Debating Doggy Bags,88,,JHS,3,One World English Course 3
immediately,すぐに,副,,Lesson 7,Debating Doggy Bags,88,,JHS,3,One World English Course 3
pay,支払う,動,,Lesson 7,Debating Doggy Bags,88,important,JHS,3,One World English Course 3
refrigerator,冷蔵庫,名,,Lesson 7,Debating Doggy Bags,88,,JHS,3,One World English Course 3
respond,答える,動,,Lesson 7,Debating Doggy Bags,88,,JHS,3,One World English Course 3
risk,リスク,名,,Lesson 7,Debating Doggy Bags,88,important,JHS,3,One World English Course 3
regarding,~について,前,,Lesson 7,Debating Doggy Bags,89,,JHS,3,One World English Course 3
thus,したがって,副,,Lesson 7,Debating Doggy Bags,89,,JHS,3,One World English Course 3
citizen,市民,名,,Project 3,ディベートをしよう！,90,,JHS,3,One World English Course 3
dietician,栄養士,名,,Project 3,ディベートをしよう！,90,,JHS,3,One World English Course 3
leader,指導者,名,,Project 3,ディベートをしよう！,90,,JHS,3,One World English Course 3
nutritious,栄養のある,形,,Project 3,ディベートをしよう！,90,,JHS,3,One World English Course 3
well-balanced,バランスのとれた,形,,Project 3,ディベートをしよう！,90,,JHS,3,One World English Course 3
constructive, (意見・考え方などが) 建設的な,名,,Project 3,ディベートをしよう！,91,,JHS,3,One World English Course 3
preparation,準備,名,,Project 3,ディベートをしよう！,91,,JHS,3,One World English Course 3
involve,~に影響を与える,動,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
memorial,記念の,形,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
nearly,ほぼ,副,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
network,路線網,名,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
prayer,祈り,名,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
surely,確かに,副,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
teenager,ティーンエージャー（13歳から19歳までの少年少女）,名,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
tram,路面電車,名,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
tramline,路面電車の路線,名,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
wealth,"富, 財産",名,,Reading 2,My Prayer for Peace,92,,JHS,3,One World English Course 3
amazingly,驚くべきことに,副,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
atomic,原子（力）の,形,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
conductor,車掌,名,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
destroy,破壊する,動,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
difficulty,困難,名,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
drop,~を落とす,動,,Reading 2,My Prayer for Peace,93,important,JHS,3,One World English Course 3
instant,瞬間,名,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
reconstruction,復興,名,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
recover,立ち直る,動,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
strength,強さ,名,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
worker,労働者,名,,Reading 2,My Prayer for Peace,93,,JHS,3,One World English Course 3
determine,決意する,動,,Reading 2,My Prayer for Peace,94,,JHS,3,One World English Course 3
film,映画,名,,Reading 2,My Prayer for Peace,94,,JHS,3,One World English Course 3
reality,現実,名,,Reading 2,My Prayer for Peace,94,,JHS,3,One World English Course 3
shocked,ショックを受けた,形,,Reading 2,My Prayer for Peace,94,,JHS,3,One World English Course 3
terrible,ひどい,形,,Reading 2,My Prayer for Peace,94,important,JHS,3,One World English Course 3
Barack Obama,バラク・オバマ（アメリカ合衆国第44代大統領）,名,,Reading 2,My Prayer for Peace,95,,JHS,3,One World English Course 3
cloudless,晴れわたった,形,,Reading 2,My Prayer for Peace,95,,JHS,3,One World English Course 3
crane,ツル,名,,Reading 2,My Prayer for Peace,95,,JHS,3,One World English Course 3
death,"死, 破滅",名,,Reading 2,My Prayer for Peace,95,important,JHS,3,One World English Course 3
entrust,委ねる,動,,Reading 2,My Prayer for Peace,95,,JHS,3,One World English Course 3
importance,重大さ,名,,Reading 2,My Prayer for Peace,95,important,JHS,3,One World English Course 3
president,大統領,名,,Reading 2,My Prayer for Peace,95,,JHS,3,One World English Course 3
realize,~を実感する,動,,Reading 2,My Prayer for Peace,95,important,JHS,3,One World English Course 3
sitting,現職の,形,,Reading 2,My Prayer for Peace,95,,JHS,3,One World English Course 3
itself,それ自身,代,,Reading 2,My Prayer for Peace,96,important,JHS,3,One World English Course 3
pray,祈る,動,,Reading 2,My Prayer for Peace,96,,JHS,3,One World English Course 3
decide,~を決める,動,,Reading 2,My Prayer for Peace,98,,JHS,3,One World English Course 3
fence,塀,名,,Reading 2,My Prayer for Peace,98,,JHS,3,One World English Course 3
Polly,ポリー（女の人の名）,名,,Reading 2,My Prayer for Peace,98,,JHS,3,One World English Course 3
punish,罰する,動,,Reading 2,My Prayer for Peace,98,,JHS,3,One World English Course 3
yell,大声を上げる,動,,Reading 2,My Prayer for Peace,98,,JHS,3,One World English Course 3
awful,ひどい,形,,Reading 2,My Prayer for Peace,99,,JHS,3,One World English Course 3
Ben,ベン（男の人の名）,名,,Reading 2,My Prayer for Peace,99,,JHS,3,One World English Course 3
moment,瞬間,名,,Reading 2,My Prayer for Peace,99,,JHS,3,One World English Course 3
pocket,ポケット,名,,Reading 2,My Prayer for Peace,99,,JHS,3,One World English Course 3
pretend,ふりをする,動,,Reading 2,My Prayer for Peace,99,,JHS,3,One World English Course 3
riverboat,川船,名,,Reading 2,My Prayer for Peace,99,,JHS,3,One World English Course 3
shout,叫ぶ,動,,Reading 2,My Prayer for Peace,99,,JHS,3,One World English Course 3
carefully,入念に,副,,Further Reading 1,Painting the Fence,100,,JHS,3,One World English Course 3
curious,好奇心を示す,形,,Further Reading 1,Painting the Fence,100,,JHS,3,One World English Course 3
reluctantly,しぶしぶ,副,,Further Reading 1,Painting the Fence,100,,JHS,3,One World English Course 3
trouble,面倒なこと,名,,Further Reading 1,Painting the Fence,100,,JHS,3,One World English Course 3
desire,~を強く望む,動,,Further Reading 1,Painting the Fence,101,,JHS,3,One World English Course 3
entire,全部の,形,,Further Reading 1,Painting the Fence,101,,JHS,3,One World English Course 3
human nature,人間性,名,,Further Reading 1,Painting the Fence,101,,JHS,3,One World English Course 3
law,法則,名,,Further Reading 1,Painting the Fence,101,,JHS,3,One World English Course 3
paid,payの過去形,動,,Further Reading 1,Painting the Fence,101,,JHS,3,One World English Course 3
whole,すべての,形,,Further Reading 1,Painting the Fence,101,,JHS,3,One World English Course 3
count,"数える, 重要である",名,,Further Reading 1,Painting the Fence,102,,JHS,3,One World English Course 3
Katherine Johnson,キャサリン・ジョンソン,名,,Further Reading 1,Painting the Fence,102,,JHS,3,One World English Course 3
plate,皿,名,,Further Reading 1,Painting the Fence,102,,JHS,3,One World English Course 3
West Virginia,ウェスト・バージニア州,名,,Further Reading 1,Painting the Fence,102,,JHS,3,One World English Course 3
African American,アフリカ系アメリカ人,名,,Further Reading 2,Counting on Katherine Johnson,103,,JHS,3,One World English Course 3
hometown,故郷の町,名,,Further Reading 2,Counting on Katherine Johnson,103,,JHS,3,One World English Course 3
skip,飛び級する,動,,Further Reading 2,Counting on Katherine Johnson,103,,JHS,3,One World English Course 3
advisory,諮問の,形,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
aeronautics,航空学,名,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
compute,計算する,動,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
French,フランスの,形,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
graduate,卒業する,動,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
graduate school,大学院,名,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
honor, (-s) （大学などの）優等,名,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
major,専攻する,動,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
mathematician,数学者,名,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
meantime,その間に,副,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
National Advisory Committee for Aeronautics,アメリカ航空諮問委員会 (NACA),名,,Further Reading 2,Counting on Katherine Johnson,104,,JHS,3,One World English Course 3
administration,（政府の）部局,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
Alan Shepard,アラン・シェパード,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
astronaut,宇宙飛行士,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
calculate,計算する,動,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
electronic,電子の,形,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
faith,信頼,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
flight,飛行,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
Freedom 7,フリーダム７,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
John Glenn,ジョン・グレン,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
NASA,アメリカ航空宇宙局,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
partial orbit,部分周回飛行,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
path,軌道,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
project,計画,名,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
rely,〜を信頼する,動,,Further Reading 2,Counting on Katherine Johnson,105,,JHS,3,One World English Course 3
accomplishment,業績,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
accurate,正確な,形,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
Apollo 11,アポロ11号,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
attend,出席する,動,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
board,乗船,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
calculation,計算,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
eventually,ついに,副,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
invite,招待する,動,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
kept,keepの過去形,動,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
mankind,人類,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
meeting,会議,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
Neil Armstrong,ニール・アームストロング,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
Pacific Ocean, (the ~) 太平洋,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
participate,~に参加する,動,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
spaceflight,宇宙飛行,名,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
splash,はねかける,動,,Further Reading 2,Counting on Katherine Johnson,106,,JHS,3,One World English Course 3
lover,愛好者,名,,Further Reading 2,Counting on Katherine Johnson,107,,JHS,3,One World English Course 3
presidential,大統領の,形,,Further Reading 2,Counting on Katherine Johnson,107,,JHS,3,One World English Course 3
retire,退職する,動,,Further Reading 2,Counting on Katherine Johnson,107,,JHS,3,One World English Course 3
Asia,アジア,名,,Further Reading 3,Free the Children,108,,JHS,3,One World English Course 3
free,自由にできる,形,,Further Reading 3,Free the Children,108,important,JHS,3,One World English Course 3
laborer,労働者,名,,Further Reading 3,Free the Children,108,,JHS,3,One World English Course 3
carpet,じゅうたん,名,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
caught,catchの過去形,動,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
clear,はっきりした,形,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
Craig Kielburger,クレイグ・キールバーガー,名,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
escape,~から逃げる,動,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
force,~を強制する,動,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
Iqbal Masih,イクバル・マシー,名,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
Pakistan,パキスタン,名,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
truth,真実,名,,Further Reading 3,Free the Children,109,,JHS,3,One World English Course 3
adult,大人（の）,名・形,,Further Reading 3,Free the Children,110,,JHS,3,One World English Course 3
Alam Rahman,アラム・ラーマン,名,,Further Reading 3,Free the Children,110,,JHS,3,One World English Course 3
Bangladesh,バングラデシュ,名,,Further Reading 3,Free the Children,110,,JHS,3,One World English Course 3
Nepal,ネパール,名,,Further Reading 3,Free the Children,110,,JHS,3,One World English Course 3
petition,請願書,名,,Further Reading 3,Free the Children,110,,JHS,3,One World English Course 3
political,政治的な,形,,Further Reading 3,Free the Children,110,,JHS,3,One World English Course 3
relative,親類,名,,Further Reading 3,Free the Children,110,,JHS,3,One World English Course 3
forced,強制された,形,,Further Reading 3,Free the Children,111,,JHS,3,One World English Course 3
understood,understandの過去形,動,,Further Reading 3,Free the Children,111,,JHS,3,One World English Course 3
active,活動している,形,,Further Reading 3,Free the Children,112,,JHS,3,One World English Course 3
addition,追加,名,,Further Reading 3,Free the Children,112,,JHS,3,One World English Course 3
educational,教育的な,形,,Further Reading 3,Free the Children,112,,JHS,3,One World English Course 3
spread,~が広がる,動,,Further Reading 3,Free the Children,112,,JHS,3,One World English Course 3
camp,キャンプ,名,,Further Reading 3,Free the Children,113,,JHS,3,One World English Course 3
leadership,"リーダーシップ, 統率力",名,,Further Reading 3,Free the Children,113,,JHS,3,One World English Course 3
Marc,マーク（男の人の名）,名,,Further Reading 3,Free the Children,113,,JHS,3,One World English Course 3
organization,組織,名,,Further Reading 3,Free the Children,113,,JHS,3,One World English Course 3
workshop,"ワークショップ, 研修会",名,,Further Reading 3,Free the Children,113,,JHS,3,One World English Course 3
albatross,アホウドリ,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
boat,舟,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
fisherman,漁師,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
fishermen,fishermanの複数形,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
John Howland, (the ~)  ジョン・ハウランド号,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
John Mung,"ジョン万次郎（中浜万次郎, 1827~1898年）",名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
nickname,愛称,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
Perry,ペリー,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
rainwater,雨水,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
swam,swim の過去形,動,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
whaling ship,捕鯨船,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
Whitfield,ホイットフィールド,名,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
wreck,~を難破させる,動,,Further Reading 3,Free the Children,114,,JHS,3,One World English Course 3
eager,熱心な,形,,Further Reading 3,Free the Children,115,,JHS,3,One World English Course 3
Massachusetts,マサチューセッツ州,名,,Further Reading 3,Free the Children,115,,JHS,3,One World English Course 3
polite,礼儀正しい,形,,Further Reading 3,Free the Children,115,,JHS,3,One World English Course 3
miss,~がいなくてさびしい,動,,Further Reading 3,Free the Children,116,,JHS,3,One World English Course 3
navigation,航海,名,,Further Reading 3,Free the Children,116,,JHS,3,One World English Course 3
sailing,航海（術）,名,,Further Reading 3,Free the Children,116,,JHS,3,One World English Course 3
sailor,船員,名,,Further Reading 3,Free the Children,116,,JHS,3,One World English Course 3
California,カリフォルニア州,名,,Further Reading 4,John Mung,117,,JHS,3,One World English Course 3
Gold Rush,ゴールド・ラッシュ,名,,Further Reading 4,John Mung,117,,JHS,3,One World English Course 3
prison,ろう獄,名,,Further Reading 4,John Mung,117,,JHS,3,One World English Course 3
messenger,使節,名,,Further Reading 4,John Mung,118,,JHS,3,One World English Course 3
bravely,勇敢に,副,,Further Reading 4,John Mung,119,,JHS,3,One World English Course 3
hardship,苦難,名,,Further Reading 4,John Mung,119,,JHS,3,One World English Course 3
naturally,自然に,副,,Further Reading 4,John Mung,119,,JHS,3,One World English Course 3
San Francisco,サンフランシスコ,名,,Further Reading 4,John Mung,119,,JHS,3,One World English Course 3
tackle,~に取り組む,動,,Further Reading 4,John Mung,119,,JHS,3,One World English Course 3
warmly,温かく,副,,Further Reading 4,John Mung,119,,JHS,3,One World English Course 3
British,イギリスの,形,,Sing Along 2,Smile,123,,JHS,3,One World English Course 3
initial,頭文字,名,,Sing Along 2,Smile,123,,JHS,3,One World English Course 3
title,題名,名,,Sing Along 2,Smile,124,,JHS,3,One World English Course 3
Broadway,ブロードウェイ,名,,Sing Along 2,Smile,125,,JHS,3,One World English Course 3
either, (否定文で) どちらも（~でない）,副,,Sing Along 2,Smile,125,,JHS,3,One World English Course 3
Russian,ロシアの,形,,Sing Along 2,Smile,125,,JHS,3,One World English Course 3
painter,画家,名,,Sing Along 2,Smile,126,,JHS,3,One World English Course 3
Picasso,ピカソ,名,,Sing Along 2,Smile,126,,JHS,3,One World English Course 3
Tom Cruise,トム・クルーズ,名,,Sing Along 2,Smile,126,,JHS,3,One World English Course 3
worn,wear の過去分詞形,動,,Sing Along 2,Smile,126,,JHS,3,One World English Course 3
Gauguin,ゴーギャン,名,,Sing Along 2,Smile,127,,JHS,3,One World English Course 3
Monet,モネ,名,,Sing Along 2,Smile,127,,JHS,3,One World English Course 3
pretty,かわいい,形,,Sing Along 2,Smile,127,,JHS,3,One World English Course 3
Renoir,ルノワール,名,,Sing Along 2,Smile,127,,JHS,3,One World English Course 3
van Gogh,ゴッホ,名,,Sing Along 2,Smile,127,,JHS,3,One World English Course 3
concert,コンサート,名,,Sing Along 2,Smile,128,,JHS,3,One World English Course 3
home run,ホームラン,名,,Sing Along 2,Smile,128,,JHS,3,One World English Course 3
wheelchair,車いす,名,,Sing Along 2,Smile,128,,JHS,3,One World English Course 3
boccia,ボッチャ,名,,Sing Along 2,Smile,129,,JHS,3,One World English Course 3
hockey,ホッケー,名,,Sing Along 2,Smile,129,,JHS,3,One World English Course 3
dinosaur,恐竜,名,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
earn,稼ぐ,動,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
equality,平等,名,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
gender,ジェンダー,名,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
identity,アイデンティティ,名,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
sense,感覚,名,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
triathlon,トライアスロン,名,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
unity,まとまり,名,,Sing Along 2,Smile,130,,JHS,3,One World English Course 3
comfortable,快適な,形,,Sing Along 2,Smile,131,,JHS,3,One World English Course 3
examination,試験,名,,Sing Along 2,Smile,131,,JHS,3,One World English Course 3
regret,後悔,名,,Sing Along 2,Smile,131,,JHS,3,One World English Course 3
