english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
"Just a moment, please.",少々お待ちください。,連,,Let's Talk 3,ショッピング,50,,JHS,1,Blue Sky English Course 1
yen,円,名,,Let's Talk 3,ショッピング,50,,JHS,1,Blue Sky English Course 1
great,すばらしい,形,,Let's Talk 3,ショッピング,50,important,JHS,1,Blue Sky English Course 1
T-shirt,Tシャツ,名,,Let's Talk 3,ショッピング,50,important,JHS,1,Blue Sky English Course 1
shirt,シャツ,名,,Let's Talk 3,ショッピング,50,important,JHS,1,Blue Sky English Course 1
floor,階,名,,Let's Listen 1,ショッピング,51,important,JHS,1,Blue Sky English Course 1
on the ～ floor,～階に,連,,Let's Listen 1,ショッピング,51,,JHS,1,Blue Sky English Course 1
where,どこに,副,,Let's Listen 1,ショッピング,51,important,JHS,1,Blue Sky English Course 1
tie,ネクタイ,名,,Let's Listen 1,ショッピング,51,,JHS,1,Blue Sky English Course 1
shopping,ショッピング，買い物,名,,Let's Listen 1,ショッピング,51,important,JHS,1,Blue Sky English Course 1
favorite,好きな,形,,Project 1,自己紹介をしよう,53,important,JHS,1,Blue Sky English Course 1
Thank you.,ありがとう。,連,,Project 1,自己紹介をしよう,53,,JHS,1,Blue Sky English Course 1
live in ～,～に住む,連,,Project 1,自己紹介をしよう,53,,JHS,1,Blue Sky English Course 1
on Sunday,日曜日に,連,,Project 1,自己紹介をしよう,53,,JHS,1,Blue Sky English Course 1
come from ～,～出身である,連,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
～ year old,～歳,連,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
～ years old,～歳 [～が2以上の場合],連,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
birthday,誕生日,名,,Project 1,自己紹介をしよう,54,important,JHS,1,Blue Sky English Course 1
be on ～,～の一員である,連,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
be in ～,～に入っている,連,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
belong to ～,～に所属している,連,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
only child,一人っ子,名,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
easygoing,のんきな,形,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
cheerful,元気のよい,形,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
outgoing,社交的な,形,,Project 1,自己紹介をしよう,54,,JHS,1,Blue Sky English Course 1
can,～することができる,助,,Unit 5,Part 1-(エミリーの家で),56,important,JHS,1,Blue Sky English Course 1
cannot,～することができない,助,,Unit 5,Part 1-(エミリーの家で),56,important,JHS,1,Blue Sky English Course 1
can’t,[cannotの短縮形],助,,Unit 5,Part 1-(エミリーの家で),56,,JHS,1,Blue Sky English Course 1
sax,サックス [＝saxophone],名,,Unit 5,Part 1-(エミリーの家で),56,,JHS,1,Blue Sky English Course 1
well,上手に,副,,Unit 5,Part 1-(エミリーの家で),56,important,JHS,1,Blue Sky English Course 1
fast,速く,副,,Unit 5,Part 1-(エミリーの家で),56,important,JHS,1,Blue Sky English Course 1
ski,スキーをする,動,,Unit 5,Part 1-(エミリーの家で),56,,JHS,1,Blue Sky English Course 1
skate,スケートをする,動,,Unit 5,Part 1-(エミリーの家で),56,,JHS,1,Blue Sky English Course 1
drum,ドラム,名,,Unit 5,Part 1-(エミリーの家で),57,important,JHS,1,Blue Sky English Course 1
drums,[drumの複数形],名,,Unit 5,Part 1-(エミリーの家で),57,,JHS,1,Blue Sky English Course 1
Mr.,[男性の名前の前につけて] ～さん,名,,Unit 5,Part 1-(エミリーの家で),57,important,JHS,1,Blue Sky English Course 1
speak,～を話す,動,,Unit 5,Part 1-(エミリーの家で),57,important,JHS,1,Blue Sky English Course 1
Chinese,中国語,名,,Unit 5,Part 1-(エミリーの家で),57,,JHS,1,Blue Sky English Course 1
French,フランス語,名,,Unit 5,Part 1-(エミリーの家で),57,,JHS,1,Blue Sky English Course 1
who,だれ,代,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
who’s,[who isの短縮形],,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
girl,女の子，少女,名,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
Olivia,オリヴィア [人の名],名,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
boy,男の子，少年,名,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
boys,[boyの複数形],名,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
Max,マックス [人の名],名,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
Ryan,ライアン [人の名],名,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
funny,おもしろい,形,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
kind,親切な,形,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
Mia,ミア [人の名],名,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
Sam,サム [人の名],名,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
Donna,ドナ [人の名],名,,Unit 5,Part 2-(エミリーの家で),58,,JHS,1,Blue Sky English Course 1
aunt,おば,名,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
uncle,おじ,名,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
woman,女性,名,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
man,男性,名,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
her,彼女の,代,,Unit 5,Part 2-(エミリーの家で),58,important,JHS,1,Blue Sky English Course 1
Ms.,[女性の名前の前につけて] ～さん,名,,Unit 5,Part 2-(エミリーの家で),59,,JHS,1,Blue Sky English Course 1
teammate,チームメート,名,,Unit 5,Part 2-(エミリーの家で),59,,JHS,1,Blue Sky English Course 1
teammates,[teammateの複数形],名,,Unit 5,Part 2-(エミリーの家で),59,,JHS,1,Blue Sky English Course 1
classmate,クラスメート，同級生,名,,Unit 5,Part 2-(エミリーの家で),59,important,JHS,1,Blue Sky English Course 1
trumpet,トランペット,名,,Unit 5,Part 2-(エミリーの家で),59,,JHS,1,Blue Sky English Course 1
right,正しい,形,,Unit 5,Part 2-(エミリーの家で),59,important,JHS,1,Blue Sky English Course 1
wrong,まちがった,形,,Unit 5,Part 2-(エミリーの家で),59,important,JHS,1,Blue Sky English Course 1
Lily,リリー [人の名],名,,Unit 5,Part 3-(エミリーの家で),60,,JHS,1,Blue Sky English Course 1
know,～を知っている,動,,Unit 5,Part 3-(エミリーの家で),60,important,JHS,1,Blue Sky English Course 1
at school,学校で,連,,Unit 5,Part 3-(エミリーの家で),60,,JHS,1,Blue Sky English Course 1
our,私たちの,代,,Unit 5,Part 3-(エミリーの家で),60,important,JHS,1,Blue Sky English Course 1
Pepper,ペッパー [ネコの名],名,,Unit 5,Part 3-(エミリーの家で),60,,JHS,1,Blue Sky English Course 1
Mint,ミント [ネコの名],名,,Unit 5,Part 3-(エミリーの家で),60,,JHS,1,Blue Sky English Course 1
them,彼[彼女]らを，それらを,代,,Unit 5,Part 3-(エミリーの家で),60,important,JHS,1,Blue Sky English Course 1
him,彼を[に],代,,Unit 5,Part 3-(エミリーの家で),60,important,JHS,1,Blue Sky English Course 1
whose,だれの,代,,Let's Talk 4,だれのもの？,62,important,JHS,1,Blue Sky English Course 1
maybe,たぶん，おそらく,副,,Let's Talk 4,だれのもの？,62,important,JHS,1,Blue Sky English Course 1
mine,私のもの,代,,Let's Talk 4,だれのもの？,62,important,JHS,1,Blue Sky English Course 1
Here you are.,はい，どうぞ。,連,,Let's Talk 4,だれのもの？,62,,JHS,1,Blue Sky English Course 1
thank,～に感謝する,動,,Let's Talk 4,だれのもの？,62,important,JHS,1,Blue Sky English Course 1
Thank you.,ありがとう。,連,,Let's Talk 4,だれのもの？,62,,JHS,1,Blue Sky English Course 1
live,住む,動,,Unit 6,Part 1-(ぼくのおじいさん),66,important,JHS,1,Blue Sky English Course 1
lives,[主語が3人称・単数で現在のときのliveの形],動,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
orchard,果樹園,名,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
orchards,[orchardの複数形],名,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
early,早く,副,,Unit 6,Part 1-(ぼくのおじいさん),66,important,JHS,1,Blue Sky English Course 1
grow,～を育てる，栽培する,動,,Unit 6,Part 1-(ぼくのおじいさん),66,important,JHS,1,Blue Sky English Course 1
grows,[主語が3人称・単数で現在のときのgrowの形],動,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
cherry,サクランボ,名,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
cherries,[cherryの複数形],名,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
there,そこで,副,,Unit 6,Part 1-(ぼくのおじいさん),66,important,JHS,1,Blue Sky English Course 1
on,～に [日時],前,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
on Sunday(s),日曜日に,連,,Unit 6,Part 1-(ぼくのおじいさん),66,,JHS,1,Blue Sky English Course 1
teach,～を教える,動,,Unit 6,Part 1-(ぼくのおじいさん),67,important,JHS,1,Blue Sky English Course 1
usually,ふつうは，いつもは,副,,Unit 6,Part 1-(ぼくのおじいさん),67,important,JHS,1,Blue Sky English Course 1
weekend,週末,名,,Unit 6,Part 1-(ぼくのおじいさん),67,important,JHS,1,Blue Sky English Course 1
weekends,[weekendの複数形],名,,Unit 6,Part 1-(ぼくのおじいさん),67,,JHS,1,Blue Sky English Course 1
on weekends,週末に,連,,Unit 6,Part 1-(ぼくのおじいさん),67,,JHS,1,Blue Sky English Course 1
go shopping,買い物にいく,連,,Unit 6,Part 1-(ぼくのおじいさん),67,,JHS,1,Blue Sky English Course 1
does,[主語が3人称・単数で現在のときのdoの形],助,,Unit 6,Part 2-(ぼくのおじいさん),68,important,JHS,1,Blue Sky English Course 1
work,働く,動,,Unit 6,Part 2-(ぼくのおじいさん),68,important,JHS,1,Blue Sky English Course 1
every,毎～,形,,Unit 6,Part 2-(ぼくのおじいさん),68,important,JHS,1,Blue Sky English Course 1
day,日,名,,Unit 6,Part 2-(ぼくのおじいさん),68,important,JHS,1,Blue Sky English Course 1
every day,毎日,連,,Unit 6,Part 2-(ぼくのおじいさん),68,,JHS,1,Blue Sky English Course 1
busy,いそがしい,形,,Unit 6,Part 2-(ぼくのおじいさん),68,important,JHS,1,Blue Sky English Course 1
during,～の間中,前,,Unit 6,Part 2-(ぼくのおじいさん),68,,JHS,1,Blue Sky English Course 1
harvest,収穫,名,,Unit 6,Part 2-(ぼくのおじいさん),68,,JHS,1,Blue Sky English Course 1
season,季節，時期,名,,Unit 6,Part 2-(ぼくのおじいさん),68,,JHS,1,Blue Sky English Course 1
alone,ひとりで,副,,Unit 6,Part 2-(ぼくのおじいさん),68,important,JHS,1,Blue Sky English Course 1
doesn’t,[does notの短縮形],,,Unit 6,Part 2-(ぼくのおじいさん),68,,JHS,1,Blue Sky English Course 1
Mike,マイク [人の名],名,,Unit 6,Part 2-(ぼくのおじいさん),69,,JHS,1,Blue Sky English Course 1
walk,歩く,動,,Unit 6,Part 2-(ぼくのおじいさん),69,important,JHS,1,Blue Sky English Course 1
walk to ～,歩いて～へ行く,連,,Unit 6,Part 2-(ぼくのおじいさん),69,,JHS,1,Blue Sky English Course 1
set,～を準備する,動,,Unit 6,Part 2-(ぼくのおじいさん),69,important,JHS,1,Blue Sky English Course 1
take,～を持っていく,動,,Unit 6,Part 2-(ぼくのおじいさん),69,important,JHS,1,Blue Sky English Course 1
out,外へ,副,,Unit 6,Part 2-(ぼくのおじいさん),69,important,JHS,1,Blue Sky English Course 1
take out ～,～を(外に)出す,連,,Unit 6,Part 2-(ぼくのおじいさん),69,,JHS,1,Blue Sky English Course 1
garbage,ごみ,名,,Unit 6,Part 2-(ぼくのおじいさん),69,important,JHS,1,Blue Sky English Course 1
other,ほかの,形,,Unit 6,Part 3-(ぼくのおじいさん),70,important,JHS,1,Blue Sky English Course 1
fruit,フルーツ,名,,Unit 6,Part 3-(ぼくのおじいさん),70,important,JHS,1,Blue Sky English Course 1
fruits,[fruitの複数形],名,,Unit 6,Part 3-(ぼくのおじいさん),70,,JHS,1,Blue Sky English Course 1
help,～を手伝う,動,,Unit 6,Part 3-(ぼくのおじいさん),70,important,JHS,1,Blue Sky English Course 1
want to ～,～したい,連,,Unit 6,Part 3-(ぼくのおじいさん),70,,JHS,1,Blue Sky English Course 1
table tennis,卓球,名,,Unit 6,Part 3-(ぼくのおじいさん),70,,JHS,1,Blue Sky English Course 1
clarinet,クラリネット,名,,Unit 6,Part 3-(ぼくのおじいさん),71,,JHS,1,Blue Sky English Course 1
beef,牛肉,名,,Unit 6,Part 3-(ぼくのおじいさん),71,important,JHS,1,Blue Sky English Course 1
read,～を読む,動,,Unit 6,Part 3-(ぼくのおじいさん),71,important,JHS,1,Blue Sky English Course 1
reads,[主語が3人称・単数で現在のときのreadの形],動,,Unit 6,Part 3-(ぼくのおじいさん),71,,JHS,1,Blue Sky English Course 1
novel,小説,名,,Unit 6,Part 3-(ぼくのおじいさん),71,,JHS,1,Blue Sky English Course 1
novels,[novelの複数形],名,,Unit 6,Part 3-(ぼくのおじいさん),71,,JHS,1,Blue Sky English Course 1
sure,もちろん,副,,Let's Talk 5,お願い,72,important,JHS,1,Blue Sky English Course 1
vegetable,野菜,名,,Let's Talk 5,お願い,72,important,JHS,1,Blue Sky English Course 1
vegetables,[vegetableの複数形],名,,Let's Talk 5,お願い,72,,JHS,1,Blue Sky English Course 1
cut,～を切る,動,,Let's Talk 5,お願い,72,important,JHS,1,Blue Sky English Course 1
all right,いいですよ，わかりました,連,,Let's Talk 5,お願い,72,,JHS,1,Blue Sky English Course 1
when,いつ,副,,Unit 7,Part 1-(アメリカの学校),74,important,JHS,1,Blue Sky English Course 1
year,年,名,,Unit 7,Part 1-(アメリカの学校),74,important,JHS,1,Blue Sky English Course 1
begin,始める,動,,Unit 7,Part 1-(アメリカの学校),74,important,JHS,1,Blue Sky English Course 1
Labor Day,労働者の日,名,,Unit 7,Part 1-(アメリカの学校),74,,JHS,1,Blue Sky English Course 1
until,[時間が] ～まで,前,,Unit 7,Part 1-(アメリカの学校),74,important,JHS,1,Blue Sky English Course 1
then,そのとき,副,,Unit 7,Part 1-(アメリカの学校),74,important,JHS,1,Blue Sky English Course 1
month,月,名,,Unit 7,Part 1-(アメリカの学校),74,important,JHS,1,Blue Sky English Course 1
two-month,2か月の,,,Unit 7,Part 1-(アメリカの学校),74,,JHS,1,Blue Sky English Course 1
vacation,休日，休み,名,,Unit 7,Part 1-(アメリカの学校),74,important,JHS,1,Blue Sky English Course 1
Thailand,タイ,名,,Unit 7,Part 1-(アメリカの学校),74,,JHS,1,Blue Sky English Course 1
bath,入浴,名,,Unit 7,Part 1-(アメリカの学校),75,important,JHS,1,Blue Sky English Course 1
take a bath,入浴する,連,,Unit 7,Part 1-(アメリカの学校),75,,JHS,1,Blue Sky English Course 1
practice,～を練習する,動,,Unit 7,Part 1-(アメリカの学校),75,important,JHS,1,Blue Sky English Course 1
before,～の前に,前,,Unit 7,Part 1-(アメリカの学校),75,important,JHS,1,Blue Sky English Course 1
breakfast,朝食,名,,Unit 7,Part 1-(アメリカの学校),75,important,JHS,1,Blue Sky English Course 1
homework,宿題,名,,Unit 7,Part 1-(アメリカの学校),75,important,JHS,1,Blue Sky English Course 1
brush,～を(ブラシで)みがく,動,,Unit 7,Part 1-(アメリカの学校),75,important,JHS,1,Blue Sky English Course 1
tooth,歯,名,,Unit 7,Part 1-(アメリカの学校),75,important,JHS,1,Blue Sky English Course 1
teeth,[toothの複数形],名,,Unit 7,Part 1-(アメリカの学校),75,,JHS,1,Blue Sky English Course 1
student,生徒,名,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
students,[studentの複数形],名,,Unit 7,Part 2-(アメリカの学校),76,,JHS,1,Blue Sky English Course 1
bring,～を持ってくる,動,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
where,どこに,副,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
keep,～をしまっておく,動,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
locker,ロッカー,名,,Unit 7,Part 2-(アメリカの学校),76,,JHS,1,Blue Sky English Course 1
lockers,[lockerの複数形],名,,Unit 7,Part 2-(アメリカの学校),76,,JHS,1,Blue Sky English Course 1
hallway,廊下,名,,Unit 7,Part 2-(アメリカの学校),76,,JHS,1,Blue Sky English Course 1
by,～のそばに,前,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
under,～の下に,前,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
key,かぎ,名,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
find,～を見つける,動,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
sofa,ソファ,名,,Unit 7,Part 2-(アメリカの学校),76,important,JHS,1,Blue Sky English Course 1
put,～を置く,動,,Unit 7,Part 2-(アメリカの学校),77,important,JHS,1,Blue Sky English Course 1
bag,バッグ,名,,Unit 7,Part 2-(アメリカの学校),77,important,JHS,1,Blue Sky English Course 1
desk,机,名,,Unit 7,Part 2-(アメリカの学校),77,important,JHS,1,Blue Sky English Course 1
sleep,眠る,動,,Unit 7,Part 2-(アメリカの学校),77,important,JHS,1,Blue Sky English Course 1
wall,壁,名,,Unit 7,Part 2-(アメリカの学校),77,important,JHS,1,Blue Sky English Course 1
calendar,カレンダー,名,,Unit 7,Part 2-(アメリカの学校),77,,JHS,1,Blue Sky English Course 1
mirror,鏡,名,,Unit 7,Part 2-(アメリカの学校),77,,JHS,1,Blue Sky English Course 1
computer,コンピューター,名,,Unit 7,Part 2-(アメリカの学校),77,important,JHS,1,Blue Sky English Course 1
hometown,故郷の町[市，村],名,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
bus,バス,名,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
pick,～を拾う,動,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
pick up ～,～を拾い上げる,連,,Unit 7,Part 3-(アメリカの学校),78,,JHS,1,Blue Sky English Course 1
near,～の近くで,前,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
take ～ to ...,～を…に連れていく,連,,Unit 7,Part 3-(アメリカの学校),78,,JHS,1,Blue Sky English Course 1
free,無料の，ただの,形,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
bike ＝ bicycle,自転車,名,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
come,来る,動,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
rainy,雨の,形,,Unit 7,Part 3-(アメリカの学校),78,important,JHS,1,Blue Sky English Course 1
finger,指,名,,Unit 7,Part 3-(アメリカの学校),79,,JHS,1,Blue Sky English Course 1
fingers,[fingerの複数形],名,,Unit 7,Part 3-(アメリカの学校),79,,JHS,1,Blue Sky English Course 1
spaghetti,スパゲッティ,名,,Unit 7,Part 3-(アメリカの学校),79,,JHS,1,Blue Sky English Course 1
fork,フォーク,名,,Unit 7,Part 3-(アメリカの学校),79,,JHS,1,Blue Sky English Course 1
where’s,[where isの短縮形],,,Let's Talk 6,道案内,80,,JHS,1,Blue Sky English Course 1
library,図書館,名,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
straight,まっすぐに,副,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
street,通り，道路,名,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
right,右へ,副,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
turn,曲がる,動,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
left,左へ,副,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
miss,～を見逃す,動,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
Thanks.,[Thank you.のくだけた言い方],連,,Let's Talk 6,道案内,80,,JHS,1,Blue Sky English Course 1
welcome,歓迎される,形,,Let's Talk 6,道案内,80,important,JHS,1,Blue Sky English Course 1
You’re welcome.,どういたしまして。,連,,Let's Talk 6,道案内,80,,JHS,1,Blue Sky English Course 1
cold,寒い,形,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
these days,近ごろは,連,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
kind,種類,名,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
What kind of ～?,どんな種類の～ですか。,連,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
heater,ヒーター，暖房器具,名,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
use,～を使う，消費する,動,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
fan heater,ファンヒーター,名,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
which,どちら，どれ,代,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
recommend,～をすすめる,動,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
or,～か(または)…,接,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
choose,～を選ぶ,動,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
salad,サラダ,名,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
soup,スープ,名,,Unit 8,Part 1-(ベル先生の買い物),82,important,JHS,1,Blue Sky English Course 1
sweet,甘いもの,名,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
sweets,[sweetの複数形],名,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
pie,パイ,名,,Unit 8,Part 1-(ベル先生の買い物),82,,JHS,1,Blue Sky English Course 1
tea,お茶，紅茶,名,,Unit 8,Part 1-(ベル先生の買い物),83,important,JHS,1,Blue Sky English Course 1
visit,～を訪れる，～に行く,動,,Unit 8,Part 1-(ベル先生の買い物),83,important,JHS,1,Blue Sky English Course 1
glove,手袋,名,,Unit 8,Part 1-(ベル先生の買い物),83,,JHS,1,Blue Sky English Course 1
gloves,[gloveの複数形],名,,Unit 8,Part 1-(ベル先生の買い物),83,,JHS,1,Blue Sky English Course 1
scarf,スカーフ，マフラー,名,,Unit 8,Part 1-(ベル先生の買い物),83,,JHS,1,Blue Sky English Course 1
American,アメリカの,形,,Unit 8,Part 1-(ベル先生の買い物),83,,JHS,1,Blue Sky English Course 1
bread,パン,名,,Unit 8,Part 1-(ベル先生の買い物),83,important,JHS,1,Blue Sky English Course 1
why,なぜ,副,,Unit 8,Part 2-(ベル先生の買い物),84,important,JHS,1,Blue Sky English Course 1
because,(なぜなら)～だから,接,,Unit 8,Part 2-(ベル先生の買い物),84,important,JHS,1,Blue Sky English Course 1
relax,くつろぐ,動,,Unit 8,Part 2-(ベル先生の買い物),84,,JHS,1,Blue Sky English Course 1
often,よく，たびたび,副,,Unit 8,Part 2-(ベル先生の買い物),84,important,JHS,1,Blue Sky English Course 1
also,～もまた,副,,Unit 8,Part 2-(ベル先生の買い物),84,important,JHS,1,Blue Sky English Course 1
eco-friendly,環境に優しい,形,,Unit 8,Part 2-(ベル先生の買い物),84,,JHS,1,Blue Sky English Course 1
warm,～を暖める,動,,Unit 8,Part 2-(ベル先生の買い物),84,,JHS,1,Blue Sky English Course 1
warms,[主語が3人称・単数で現在のときのwarmの形],動,,Unit 8,Part 2-(ベル先生の買い物),84,,JHS,1,Blue Sky English Course 1
small,小さい，狭い,形,,Unit 8,Part 2-(ベル先生の買い物),84,important,JHS,1,Blue Sky English Course 1
space,スペース，場所,名,,Unit 8,Part 2-(ベル先生の買い物),84,,JHS,1,Blue Sky English Course 1
lot,[a lot of ～で] たくさんの～,名,,Unit 8,Part 2-(ベル先生の買い物),84,important,JHS,1,Blue Sky English Course 1
a lot of ～,たくさんの～,連,,Unit 8,Part 2-(ベル先生の買い物),84,,JHS,1,Blue Sky English Course 1
power,電力，エネルギー,名,,Unit 8,Part 2-(ベル先生の買い物),84,,JHS,1,Blue Sky English Course 1
contest,コンテスト，コンクール,名,,Unit 8,Part 2-(ベル先生の買い物),84,important,JHS,1,Blue Sky English Course 1
sea,海,名,,Unit 8,Part 2-(ベル先生の買い物),85,important,JHS,1,Blue Sky English Course 1
hamster,ハムスター,名,,Unit 8,Part 2-(ベル先生の買い物),85,,JHS,1,Blue Sky English Course 1
hamsters,[hamsterの複数形],名,,Unit 8,Part 2-(ベル先生の買い物),85,,JHS,1,Blue Sky English Course 1
hard,熱心に，一生けんめいに,副,,Unit 8,Part 2-(ベル先生の買い物),85,important,JHS,1,Blue Sky English Course 1
abroad,外国で,副,,Unit 8,Part 2-(ベル先生の買い物),85,,JHS,1,Blue Sky English Course 1
Harry Potter movies,ハリー・ポッターシリーズの映画,名,,Unit 8,Part 2-(ベル先生の買い物),85,,JHS,1,Blue Sky English Course 1
exciting,わくわくさせる,形,,Unit 8,Part 2-(ベル先生の買い物),85,important,JHS,1,Blue Sky English Course 1
clerk,店員,名,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
Can I help you?,何かご用でしょうか。,連,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
would,[I would like ～で] ～がほしい,助,,Unit 8,Part 3-(ベル先生の買い物),86,important,JHS,1,Blue Sky English Course 1
I’d,[I wouldの短縮形],,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
I’d like ～,～がほしい [I wantの丁寧な言い方],,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
big,大きい,形,,Unit 8,Part 3-(ベル先生の買い物),86,important,JHS,1,Blue Sky English Course 1
sale,売り出し，セール,名,,Unit 8,Part 3-(ベル先生の買い物),86,important,JHS,1,Blue Sky English Course 1
twenty-four thousand,2万4千,,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
was,[am，isの過去形],動,,Unit 8,Part 3-(ベル先生の買い物),86,important,JHS,1,Blue Sky English Course 1
last,この前の，先～,形,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
week,週,名,,Unit 8,Part 3-(ベル先生の買い物),86,important,JHS,1,Blue Sky English Course 1
last week,先週,名,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
still,それでも(なお),副,,Unit 8,Part 3-(ベル先生の買い物),86,,JHS,1,Blue Sky English Course 1
