english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
weekend,週末,名,,UNIT 4,,56,,JHS,1,Columbus 21 English Course 1
talk,～と話をする,連,talk with ～,UNIT 4,,57,important,JHS,1,Columbus 21 English Course 1
every,毎月,連,every month,UNIT 4,,58,important,JHS,1,Columbus 21 English Course 1
good,よかったね。おめでとう。,連,Good for you.,UNIT 4,,58,important,JHS,1,Columbus 21 English Course 1
one,②1つ，一人，1個,代,,UNIT 4,,58,important,JHS,1,Columbus 21 English Course 1
one,～の中の１つ,連,one of ～,UNIT 4,,58,important,JHS,1,Columbus 21 English Course 1
which,①〔主格〕～する（もの），～である（もの）,関代,,UNIT 4,,58,important,JHS,1,Columbus 21 English Course 1
festival,祭り,名,,UNIT 5,,59,important,JHS,1,Columbus 21 English Course 1
lot,たくさんの～,連,lots of ～,UNIT 5,,59,important,JHS,1,Columbus 21 English Course 1
beautiful,美しい,形,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
great,②すばらしい，すてきな,形,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
let's,let us の短縮形,縮,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
let's,〔提案・勧誘を表して〕さあ～しよう。,連,Let's ～.,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
move,①動く,動,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
picture,①写真,名,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
picture,写真を撮る,連,take a picture,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
pretty,かわいらしい，きれいな,形,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
ready,用意のできた，準備のできた,形,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
say,①～と言う，～と述べる,動,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
say,（心の中で）～と思う，自分に言い聞かせる,連,say to oneself,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
stay,③（～の状態の）ままでいる,動,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
take,①（写真・ビデオなど）を撮る,動,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
thank,〔複数形で〕感謝,名,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
thank,ありがとう。,連,Thanks.,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
to,～すること,前,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
want,～したい，～したがる,連,want to ～,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
who,〔主格〕～する（人），～である（人）,関代,,UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
wish,ご多幸をお祈りいたします。〔手紙の末尾などで用いる〕,連,"With best wishes,",UNIT 5,,60,important,JHS,1,Columbus 21 English Course 1
wow,わあ，まあ,間,,UNIT 5,,60,,JHS,1,Columbus 21 English Course 1
close,～を閉じる,動,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
down,①〔方向を示して〕下へ［に］,副,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
ear,耳,名,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
eye,目，瞳,名,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
face,顔,名,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
hair,髪の毛，毛,名,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
head,頭，頭部,名,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
little,年少の，幼い,形,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
mouth,口,名,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
nose,鼻,名,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
open,～を開ける,動,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
sit,腰を下ろす，座る,動,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
sit,腰を下ろす，座る,連,sit down,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
stand,立ち上がる，立つ,動,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
stand,立ち上がる,連,stand up,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
touch,①～を触る,動,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
up,高い方へ，上へ,副,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
welcome,～を歓迎する,動,,UNIT 5,,61,important,JHS,1,Columbus 21 English Course 1
at,③〔目標・対象を示して〕～を［に］,前,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
boy,男の子，少年,名,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
come,①（話し手の方へ）来る,動,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
come,さあさあ，さあ早く,連,come on,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
crazy,熱狂した，熱中した，夢中になった,形,,UNIT 5,,62,,JHS,1,Columbus 21 English Course 1
dance,①踊り,名,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
dancer,ダンサー，踊り手,名,,UNIT 5,,62,,JHS,1,Columbus 21 English Course 1
first,初めに，最初に,副,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
him,彼を［に］,代,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
join,～に加わる,動,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
look,～をよく見る,連,look at ～,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
on,①続けて，前へ，先に,副,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
that,あの，その,形,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
there,そこに，あちらで,副,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
up,あそこ（の上の方）に[で],連,up there,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
walk,～を歩き回る,連,walk around ～,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
who,誰,代,,UNIT 5,,62,important,JHS,1,Columbus 21 English Course 1
who's,who is の短縮形,縮,,UNIT 5,,62,,JHS,1,Columbus 21 English Course 1
call,～に後から電話をする,連,call ～ back,UNIT 5,,63,important,JHS,1,Columbus 21 English Course 1
leave,④～を残す,動,,UNIT 5,,63,important,JHS,1,Columbus 21 English Course 1
bottle,瓶，ボトル,名,,UNIT 5,,64,,JHS,1,Columbus 21 English Course 1
can,〔許可・容認を表して〕～をしてもいいですか。,連,Can I ～?,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
drink,飲み物,名,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
get,①～を得る，～を買う,動,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
hold,①もちこたえる,動,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
hold,待つ，（電話を）切らないでおく,連,hold on,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
how,②どの程度,副,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
idea,思いつき，考え，意見,名,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
idea,いい考えだ。,連,Good idea.,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
like,①～のような〔で〕,前,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
many,いくつの～。,連,How many ～?,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
need,～を必要とする,動,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
OK,わかった,間,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
some,〔普通，肯定文で〕いくらかの，何人かの,形,,UNIT 5,,64,important,JHS,1,Columbus 21 English Course 1
no,少しの～もない,形,,UNIT 5,,65,important,JHS,1,Columbus 21 English Course 1
which,②〔目的格〕（…が）～する（もの），（…が）～である（もの）,関代,,UNIT 5,,65,important,JHS,1,Columbus 21 English Course 1
good,それはよかった。,連,That's good to hear.,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
grass,草，芝生,名,,UNIT 5,,66,,JHS,1,Columbus 21 English Course 1
how,～はどうしていますか。,連,How's ～ doing?,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
keep,①～を保つ,動,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
keep,～に近寄らない，～に手を触れさせない,連,keep off ～,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
learn,②学ぶ,動,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
off,～から（離れて）,前,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
quiet,静かな,形,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
quiet,静かにしている，黙っている,連,keep quiet,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
run,走る,動,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
step,歩み，１歩,名,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
step,足元に気をつける,連,watch one's step,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
stop,①止まる,動,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
to,～するために,前,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
walk,歩く,動,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
watch,②～に注意する,動,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
way,こちらのほうへ,連,this way,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
with,④～に（対して），～に関して,前,,UNIT 5,,66,important,JHS,1,Columbus 21 English Course 1
all,全く，すっかり,副,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
girl,女の子，少女,名,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
her,②彼女を［に］,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
hers,彼女のもの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
his,②彼のもの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
its,その，それの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
mine,私のもの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
ours,私たちのもの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
their,彼らの，彼女らの，それらの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
theirs,彼らのもの，彼女らのもの，それらのもの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
these,〔this の複数形〕　これら，これ,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
these,これらの,形,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
they,彼らは［が］，彼女らは［が］，それらは［が］,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
those,〔that の複数形〕　あれら，あれ，それら，それ,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
those,あれらの，それらの，その,形,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
us,私たちを［に］,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
yours,あなた（たち）のもの,代,,UNIT 5,,67,important,JHS,1,Columbus 21 English Course 1
any,〔疑問文・否定文で〕いくつかの，いくらかの，何か,形,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
bear,クマ,名,,Skit Time 1,,68,,JHS,1,Columbus 21 English Course 1
boy,いい子だ。,連,Good boy.,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
cute,かわいい,形,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
for,⑤～にとって（は）,前,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
hand,握手をする，お手,連,shake hands,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
have,③（肉親・友達）がいる，（動物など）を飼っている,動,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
horse,ウマ,名,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
how,どうしていますか。,連,How are you doing?,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
kind,種類,名,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
kind,どんな種類の～。,連,What kind of ～?,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
learn,～することを覚える，～できるようになる,連,learn to ～,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
lion,ライオン,名,,Skit Time 1,,68,,JHS,1,Columbus 21 English Course 1
of,①〔分量・種類を示して〕～の量の，～の種類の,前,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
one,①（同じ種類の）1つのもの,代,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
pet,ペット，愛玩動物,名,,Skit Time 1,,68,,JHS,1,Columbus 21 English Course 1
they're,they are の短縮形,縮,,Skit Time 1,,68,,JHS,1,Columbus 21 English Course 1
to,～するための…，～すべき…,前,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
want,～が欲しい，～を欲する,動,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
what,①何の，どんな,形,,Skit Time 1,,68,important,JHS,1,Columbus 21 English Course 1
around,②あちこちに[と],副,,UNIT 6,,69,important,JHS,1,Columbus 21 English Course 1
drink,～を飲む,動,,UNIT 6,,69,important,JHS,1,Columbus 21 English Course 1
miss,②～を省く，～を抜かす,動,,UNIT 6,,69,important,JHS,1,Columbus 21 English Course 1
time,①時間,名,,UNIT 6,,69,important,JHS,1,Columbus 21 English Course 1
angry,怒る,連,get angry,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
come,②（相手の方へ）行く,動,,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
come,今，行きます。〔呼ばれたときの返事〕,連,I'm coming.,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
day,(2)（未来の）いつの日か,連,one day,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
hurry,急ぐ,動,,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
hurry,急ぐ,連,hurry up,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
it,③〔時間・天候などを表す文の主語として〕,代,,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
kid,子供,名,,UNIT 6,,70,,JHS,1,Columbus 21 English Course 1
late,遅れた，遅刻した,形,,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
later,後で,副,,UNIT 6,,70,,JHS,1,Columbus 21 English Course 1
sleepyhead,ねぼすけ,名,,UNIT 6,,70,,JHS,1,Columbus 21 English Course 1
time,何時ですか。,連,What time is it?,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
wake,目を覚ます,動,,UNIT 6,,70,,JHS,1,Columbus 21 English Course 1
wake,起きる，目覚める,連,wake up,UNIT 6,,70,,JHS,1,Columbus 21 English Course 1
way,③道のり，距離,名,,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
way,長い道のりがある,連,have a long way to go,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
worry,②～の気をもませる，～を心配させる,動,,UNIT 6,,70,important,JHS,1,Columbus 21 English Course 1
at,④〔時の1点を示して〕～に,前,,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
bed,ベッド,名,,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
bed,寝る,連,go to bed,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
get,②（場所に）着く，行く,動,,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
get,～に着く,連,get to ～,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
get,③（ある状態に）なる,動,,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
get,起きる,連,get up,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
much,多くの，たくさんの,形,,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
say,②（書物・手紙・掲示などが）～と書いてある,動,,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
sign,②掲示，標識,名,,UNIT 6,,71,,JHS,1,Columbus 21 English Course 1
walk,散歩,名,,UNIT 6,,71,important,JHS,1,Columbus 21 English Course 1
dad,パパ，お父さん,名,,UNIT 6,,72,,JHS,1,Columbus 21 English Course 1
good,よろしい。結構。,間,Good.,UNIT 6,,72,important,JHS,1,Columbus 21 English Course 1
mom,ママ，お母さん,名,,UNIT 6,,72,,JHS,1,Columbus 21 English Course 1
off,③（電気・スイッチなどを）切って，止めて,副,,UNIT 6,,72,important,JHS,1,Columbus 21 English Course 1
or,～かまたは…，～か…か,接,,UNIT 6,,72,important,JHS,1,Columbus 21 English Course 1
pancake,パンケーキ，ホットケーキ,名,,UNIT 6,,72,,JHS,1,Columbus 21 English Course 1
sorry,ごめんなさい。失礼しました。,連,Sorry.,UNIT 6,,72,important,JHS,1,Columbus 21 English Course 1
toast,トースト,名,,UNIT 6,,72,,JHS,1,Columbus 21 English Course 1
turn,③（取っ手・栓など）をひねる，～を回す,動,,UNIT 6,,72,important,JHS,1,Columbus 21 English Course 1
turn,（スイッチを切って）～を消す,連,turn off ～,UNIT 6,,72,important,JHS,1,Columbus 21 English Course 1
which,どちら，どれ,代,,UNIT 6,,72,important,JHS,1,Columbus 21 English Course 1
like,～と…のどちらがいいですか。,連,"Which would you like,  ～ or ...?",UNIT 6,,73,important,JHS,1,Columbus 21 English Course 1
salad,サラダ,名,,UNIT 6,,73,,JHS,1,Columbus 21 English Course 1
would,will の過去形,助,,UNIT 6,,73,important,JHS,1,Columbus 21 English Course 1
a,②～につき，～ごとに,冠,,UNIT 6,,74,important,JHS,1,Columbus 21 English Course 1
almost,ほとんど,副,,UNIT 6,,74,important,JHS,1,Columbus 21 English Course 1
clean,清潔な，きれいな,形,,UNIT 6,,74,important,JHS,1,Columbus 21 English Course 1
o'clock,（ちょうど）～時,副,,UNIT 6,,74,important,JHS,1,Columbus 21 English Course 1
read,②読書する,動,,UNIT 6,,74,important,JHS,1,Columbus 21 English Course 1
still,（今も）まだ，なお,副,,UNIT 6,,74,important,JHS,1,Columbus 21 English Course 1
where,どこに，どこへ,副,,UNIT 6,,74,important,JHS,1,Columbus 21 English Course 1
where's,where is の短縮形,縮,,UNIT 6,,74,,JHS,1,Columbus 21 English Course 1
by,①～のそばに,前,,UNIT 6,,75,important,JHS,1,Columbus 21 English Course 1
cap,帽子,名,,UNIT 6,,75,,JHS,1,Columbus 21 English Course 1
on,③～の上に，～に接して,前,,UNIT 6,,75,important,JHS,1,Columbus 21 English Course 1
that,②〔名詞節を導いて〕～ということ,接,,UNIT 6,,75,important,JHS,1,Columbus 21 English Course 1
under,～の下に,前,,UNIT 6,,75,important,JHS,1,Columbus 21 English Course 1
wall,壁,名,,UNIT 6,,75,important,JHS,1,Columbus 21 English Course 1
how,～する方法,連,how to ～,UNIT 6,,76,important,JHS,1,Columbus 21 English Course 1
lunch,昼食,名,,UNIT 6,,76,important,JHS,1,Columbus 21 English Course 1
meet,②会う,動,,UNIT 6,,76,important,JHS,1,Columbus 21 English Course 1
now,①今（は）,副,,UNIT 6,,76,important,JHS,1,Columbus 21 English Course 1
then,①それなら，それでは,副,,UNIT 6,,76,important,JHS,1,Columbus 21 English Course 1
well,そうですね，ええと,間,,UNIT 6,,76,important,JHS,1,Columbus 21 English Course 1
zone,地帯，地区，ゾーン,名,,UNIT 6,,76,,JHS,1,Columbus 21 English Course 1
zoo,動物園,名,,UNIT 6,,76,,JHS,1,Columbus 21 English Course 1
busy,忙しい,形,,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
game,①試合,名,,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
great,それはいいね。,連,That's great.,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
hello,〔電話で〕もしもし。,連,Hello.,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
may,①～してもよい,助,,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
may,〔電話で〕～さんをお願いできますか。,連,May I speak to ～?,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
park,公園,名,,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
speak,①話す,動,,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
this,〔電話で〕（こちらは）～です。,連,This is ～ speaking.,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
today,今日（は）,副,,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
what,どうしたの。何かあったの。,連,What's up?,Skit Time 2,,77,important,JHS,1,Columbus 21 English Course 1
behind,～の後ろに,前,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
bridge,橋,名,,UNIT 6,,78,,JHS,1,Columbus 21 English Course 1
front,前部，正面,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
front,～の正面に,連,in front of ～,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
hospital,病院,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
hotel,ホテル,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
house,家,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
library,図書館,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
near,～の近くに［で］,前,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
next,①隣の,形,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
next,～の隣に,連,next to ～,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
office,事務所，会社，事業所,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
police,警察,名,,UNIT 6,,78,,JHS,1,Columbus 21 English Course 1
police,警察署,連,police station,UNIT 6,,78,,JHS,1,Columbus 21 English Course 1
post,郵便,名,,UNIT 6,,78,,JHS,1,Columbus 21 English Course 1
post,郵便局,連,post office,UNIT 6,,78,,JHS,1,Columbus 21 English Course 1
restaurant,レストラン，飲食店,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
river,川,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
station,②〔普通は合成語で〕署，局，～所,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
step,歩く，歩を進める,動,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
step,～を踏む,連,step on ～,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
store,店，商店,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
street,大通り,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
town,町,名,,UNIT 6,,78,important,JHS,1,Columbus 21 English Course 1
cheer,①歓声を上げる,動,,UNIT 7,,79,,JHS,1,Columbus 21 English Course 1
cheer,〔普通は命令文で〕元気を出す,連,cheer up,UNIT 7,,79,,JHS,1,Columbus 21 English Course 1
active,活動的な,形,,UNIT 7,,80,,JHS,1,Columbus 21 English Course 1
day,近頃（は）,連,these days,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
hard,①一生懸命に,副,,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
has,have の3人称単数現在形,動,,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
little,少し（は）,副,,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
little,少し（は）,連,a little,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
lot,たくさん，多数，多量,名,,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
lot,たくさんの～,連,a lot of ～,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
so,〔結果を表して〕非常に～なので…,連,so ～ that …,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
usually,普通は，たいてい,副,,UNIT 7,,80,important,JHS,1,Columbus 21 English Course 1
make,①～を作る,動,,UNIT 7,,81,important,JHS,1,Columbus 21 English Course 1
on,④〔特定の日を示して〕～に,前,,UNIT 7,,81,important,JHS,1,Columbus 21 English Course 1
study,②～を勉強する,動,,UNIT 7,,81,important,JHS,1,Columbus 21 English Course 1
different,①違った，異なる,形,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
does,do の3人称単数現在形,助,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
doesn't,does not の短縮形,縮,,UNIT 7,,82,,JHS,1,Columbus 21 English Course 1
Dr.,〔医者の敬称〕～先生,名,,UNIT 7,,82,,JHS,1,Columbus 21 English Course 1
get,降りる,連,get off,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
night,夜,名,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
night,夜に,連,at night,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
on,⑤〔手段・方法を示して〕～で,前,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
phone,電話,名,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
play,②演奏する,動,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
sleep,眠る,動,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
stop,②中断する,動,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
take,⑦（乗り物など）に乗っていく，～を利用する,動,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
way,とんでもない。だめだ。,連,No way.,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
work,③（うまく）いく，作用する,動,,UNIT 7,,82,important,JHS,1,Columbus 21 English Course 1
dance,踊る,動,,UNIT 7,,83,important,JHS,1,Columbus 21 English Course 1
eat,～を食べる，（食事）をとる,動,,UNIT 7,,83,important,JHS,1,Columbus 21 English Course 1
game,②ゲーム，遊び,名,,UNIT 7,,83,important,JHS,1,Columbus 21 English Course 1
Japanese,日本の，日本人の,形,,UNIT 7,,83,important,JHS,1,Columbus 21 English Course 1
last,②最後の，最終の,形,,UNIT 7,,83,important,JHS,1,Columbus 21 English Course 1
video,ビデオ，映像,名,,UNIT 7,,83,,JHS,1,Columbus 21 English Course 1
video,テレビゲーム,連,video game,UNIT 7,,83,,JHS,1,Columbus 21 English Course 1
well,①十分に，よく,副,,UNIT 7,,83,important,JHS,1,Columbus 21 English Course 1
afternoon,午後,名,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
back,戻って（きた），帰って,形,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
bring,①～を連れてくる，～を持ってくる,動,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
bring,～を…に連れてくる,連,bring ～ to …,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
clinic,診療所，クリニック,名,,UNIT 7,,84,,JHS,1,Columbus 21 English Course 1
cold,風邪をひく,連,catch a cold,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
day,②昼間，日中,名,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
do,～をする，～を行う,動,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
doctor,医者，医師,名,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
during,～の間（ずっと）,前,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
just,①ただ～だけ，ほんの～,副,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
make,③〔動作・行為を表す名詞を目的語として〕～をする，～を行う,動,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
meal,食事,名,,UNIT 7,,84,,JHS,1,Columbus 21 English Course 1
right,②正しい，正確な,形,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
this,この～，今～,形,,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
this,今日の午後（に）,連,this afternoon,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
want,～に…して欲しい,連,want ～ to …,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
welcome,お帰りなさい。,連,Welcome back.,UNIT 7,,84,important,JHS,1,Columbus 21 English Course 1
